hash,llm,benchmarks,classifier,calibrate,balance_classes,features,spearman_rho,mae
2cf846340f35,qwen3-8b,mathhendrycks-test theoremqa-test,neural_network,True,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.7575757575757575,0.26122636656632664
7181eb744444,qwen3-8b,mathhendrycks-test theoremqa-test,neural_network,True,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.8787878787878788,0.26652851648562975
89a1846c5c3a,qwen3-8b,mathhendrycks-test theoremqa-test,neural_network,True,False,max se_sum nll_sum,0.8909090909090909,0.2538002778610408
aba55ff7ea23,qwen3-8b,mathhendrycks-test theoremqa-test,neural_network,True,False,se_sum,0.8909090909090909,0.2477755044118791
ebbb6d44400d,qwen3-8b,mathhendrycks-test theoremqa-test,neural_network,False,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,-0.43030303030303024,0.28774372811353977
d4e18d8412bc,qwen3-8b,mathhendrycks-test theoremqa-test,neural_network,False,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.8787878787878788,0.2260896355632621
502d68edba52,qwen3-8b,mathhendrycks-test theoremqa-test,neural_network,False,True,max se_sum nll_sum,0.9272727272727272,0.2246736348394233
ebcdf2b0a761,qwen3-8b,mathhendrycks-test theoremqa-test,neural_network,False,True,se_sum,0.9757575757575757,0.2280548841480094
a60ded9d3056,qwen3-8b,mathhendrycks-test theoremqa-test,neural_network,False,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.7575757575757575,0.23555955762899697
359b9210e6aa,qwen3-8b,mathhendrycks-test theoremqa-test,neural_network,False,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.8787878787878788,0.25659122343099894
e9b764c17ec7,qwen3-8b,mathhendrycks-test theoremqa-test,neural_network,False,False,max se_sum nll_sum,0.9272727272727272,0.24386410291231453
63bbfe6bd86e,qwen3-8b,mathhendrycks-test theoremqa-test,neural_network,False,False,se_sum,0.9515151515151514,0.25482902998960794
034dc3af453e,qwen3-8b,livemathbench-test mathhendrycks-test,random_forest,True,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.7696969696969697,0.21976463791479212
60ee19dc68cd,qwen3-8b,livemathbench-test mathhendrycks-test,random_forest,True,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.7818181818181817,0.2336784805849605
5650242cc57f,qwen3-8b,livemathbench-test mathhendrycks-test,random_forest,True,True,max se_sum nll_sum,0.9030303030303028,0.24033827652980905
c657aa38db75,qwen3-8b,livemathbench-test mathhendrycks-test,random_forest,True,True,se_sum,0.9151515151515152,0.24563360193661793
6bb6166caf21,qwen3-8b,livemathbench-test mathhendrycks-test,random_forest,True,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.7939393939393938,0.21186979743603956
611bfc277b46,qwen3-8b,livemathbench-test mathhendrycks-test,random_forest,True,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.7939393939393938,0.2242726566306899
4926bba65c05,qwen3-8b,livemathbench-test mathhendrycks-test,random_forest,True,False,max se_sum nll_sum,0.9030303030303028,0.2345717275258786
747fd6dcd9ed,qwen3-8b,livemathbench-test mathhendrycks-test,random_forest,True,False,se_sum,0.8909090909090909,0.24181739144264358
ae36c70b4542,qwen3-8b,livemathbench-test mathhendrycks-test,random_forest,False,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.7696969696969697,0.19500433991309402
4eea45f79784,qwen3-8b,livemathbench-test mathhendrycks-test,random_forest,False,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.7939393939393938,0.2190606614127209
1d0791790f45,qwen3-8b,livemathbench-test mathhendrycks-test,random_forest,False,True,max se_sum nll_sum,0.9151515151515152,0.2080312258472933
106df0808990,qwen3-8b,livemathbench-test mathhendrycks-test,random_forest,False,True,se_sum,0.9151515151515152,0.2055700018099643
29df8a138f46,qwen3-8b,livemathbench-test mathhendrycks-test,random_forest,False,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.7939393939393938,0.19022191244535994
fcec52c7d852,qwen3-8b,livemathbench-test mathhendrycks-test,random_forest,False,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.7939393939393938,0.19668057357398167
a2de24bba95d,qwen3-8b,livemathbench-test mathhendrycks-test,random_forest,False,False,max se_sum nll_sum,0.9030303030303028,0.2210050196834
51f25126bbf6,qwen3-8b,livemathbench-test mathhendrycks-test,random_forest,False,False,se_sum,0.8787878787878788,0.21888316602667116
acd78c58efa6,qwen3-8b,livemathbench-test mathhendrycks-test,logistic_regression,True,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.8909090909090909,0.12312098349919065
cbc4b772dab2,qwen3-8b,livemathbench-test mathhendrycks-test,logistic_regression,True,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.8303030303030302,0.1646044313840459
99ab69262a49,qwen3-8b,livemathbench-test mathhendrycks-test,logistic_regression,True,True,max se_sum nll_sum,0.9515151515151514,0.2035592977907045
cba3d45e8fca,qwen3-8b,livemathbench-test mathhendrycks-test,logistic_regression,True,True,se_sum,0.9515151515151514,0.20352567434238775
14c13fc89d90,qwen3-8b,livemathbench-test mathhendrycks-test,logistic_regression,True,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.9272727272727272,0.12426513150867931
c9dea6064283,qwen3-8b,livemathbench-test mathhendrycks-test,logistic_regression,True,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.8303030303030302,0.16565044173613053
9fb5c59f3df1,qwen3-8b,livemathbench-test mathhendrycks-test,logistic_regression,True,False,max se_sum nll_sum,0.9515151515151514,0.2034533917470121
3320f5bf324c,qwen3-8b,livemathbench-test mathhendrycks-test,logistic_regression,True,False,se_sum,0.9515151515151514,0.2035256766671424
6b040d2900e7,qwen3-8b,livemathbench-test mathhendrycks-test,logistic_regression,False,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.9272727272727272,0.14796857266890426
bf0a3ebab704,qwen3-8b,livemathbench-test mathhendrycks-test,logistic_regression,False,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.8303030303030302,0.20151605070967485
aa4abc969558,qwen3-8b,livemathbench-test mathhendrycks-test,logistic_regression,False,True,max se_sum nll_sum,0.9515151515151514,0.19106877097121597
11e371ddfb1d,qwen3-8b,livemathbench-test mathhendrycks-test,logistic_regression,False,True,se_sum,0.9515151515151514,0.19157550241228094
af7c3a5a153a,qwen3-8b,livemathbench-test mathhendrycks-test,logistic_regression,False,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.9272727272727272,0.11569737865984087
1b886e6bd332,qwen3-8b,livemathbench-test mathhendrycks-test,logistic_regression,False,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.8303030303030302,0.16141492473531316
16714362da51,qwen3-8b,livemathbench-test mathhendrycks-test,logistic_regression,False,False,max se_sum nll_sum,0.9515151515151514,0.20079884812207652
b56bddb26057,qwen3-8b,livemathbench-test mathhendrycks-test,logistic_regression,False,False,se_sum,0.9515151515151514,0.20101399697699085
65971d8c4375,qwen3-8b,livemathbench-test mathhendrycks-test,neural_network,True,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.2727272727272727,0.26866762641618935
0d10c7aa016f,qwen3-8b,livemathbench-test mathhendrycks-test,neural_network,True,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.7575757575757575,0.23576810316734656
e2ef780a9169,qwen3-8b,livemathbench-test mathhendrycks-test,neural_network,True,True,max se_sum nll_sum,0.9515151515151514,0.20770905293215874
28656179b956,qwen3-8b,livemathbench-test mathhendrycks-test,neural_network,True,True,se_sum,0.9151515151515152,0.19720868453131304
64ced3f3503c,qwen3-8b,livemathbench-test mathhendrycks-test,neural_network,True,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.5151515151515151,0.2586363797886947
d2bcecaf581c,qwen3-8b,livemathbench-test mathhendrycks-test,neural_network,True,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.7454545454545454,0.22590389955400614
cc6d523dd6f5,qwen3-8b,livemathbench-test mathhendrycks-test,neural_network,True,False,max se_sum nll_sum,0.9515151515151514,0.2520352354224175
ce35851a3752,qwen3-8b,livemathbench-test mathhendrycks-test,neural_network,True,False,se_sum,0.9151515151515152,0.2046307780286653
9be8c7f83068,qwen3-8b,livemathbench-test mathhendrycks-test,neural_network,False,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.8787878787878788,0.21388783312354373
23d47aac22f4,qwen3-8b,livemathbench-test mathhendrycks-test,neural_network,False,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.7454545454545454,0.22402052587781238
7ddabedaa812,qwen3-8b,livemathbench-test mathhendrycks-test,neural_network,False,True,max se_sum nll_sum,0.9515151515151514,0.23285172588143635
1548d17f79a1,qwen3-8b,livemathbench-test mathhendrycks-test,neural_network,False,True,se_sum,0.9151515151515152,0.22421110138480277
03d7a0eec9c7,qwen3-8b,livemathbench-test mathhendrycks-test,neural_network,False,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.5151515151515151,0.22759104885617565
9f8851488e64,qwen3-8b,livemathbench-test mathhendrycks-test,neural_network,False,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.7454545454545454,0.23399536020074177
3297a756c963,qwen3-8b,livemathbench-test mathhendrycks-test,neural_network,False,False,max se_sum nll_sum,0.9515151515151514,0.24965113170901607
1fe249fb94cf,qwen3-8b,livemathbench-test mathhendrycks-test,neural_network,False,False,se_sum,0.9515151515151514,0.22874764955554294
d4e00b5bb773,qwen3-8b,mathhendrycks-test matscibench-test,random_forest,True,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.8181818181818182,0.1824440481202883
e7ed7ddf6170,qwen3-8b,mathhendrycks-test matscibench-test,random_forest,True,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.7454545454545454,0.16714753849959033
dddf180a178d,qwen3-8b,mathhendrycks-test matscibench-test,random_forest,True,True,max se_sum nll_sum,0.8909090909090909,0.2047818124481818
0625c51320e9,qwen3-8b,mathhendrycks-test matscibench-test,random_forest,True,True,se_sum,0.9151515151515152,0.20988138905876771
0ec69a086ba2,qwen3-8b,mathhendrycks-test matscibench-test,random_forest,True,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.8181818181818182,0.17997706734808516
bff8aa78752a,qwen3-8b,mathhendrycks-test matscibench-test,random_forest,True,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.7454545454545454,0.16540562083048366
1bfbf77bb43a,qwen3-8b,mathhendrycks-test matscibench-test,random_forest,True,False,max se_sum nll_sum,0.8909090909090909,0.20410807492658217
ec2094f713e9,qwen3-8b,mathhendrycks-test matscibench-test,random_forest,True,False,se_sum,0.9151515151515152,0.20836318909852877
7788e9e7f2b6,qwen3-8b,mathhendrycks-test matscibench-test,random_forest,False,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.8181818181818182,0.18960012844219837
ecf42916f5aa,qwen3-8b,mathhendrycks-test matscibench-test,random_forest,False,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.7454545454545454,0.17078507014454308
bbd707cd70e2,qwen3-8b,mathhendrycks-test matscibench-test,random_forest,False,True,max se_sum nll_sum,0.8909090909090909,0.20173123167994209
2ae47656da8b,qwen3-8b,mathhendrycks-test matscibench-test,random_forest,False,True,se_sum,0.8909090909090909,0.1994964035746283
c4a0148ee8cc,qwen3-8b,mathhendrycks-test matscibench-test,random_forest,False,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.8181818181818182,0.1901574758090649
5904b8be9427,qwen3-8b,mathhendrycks-test matscibench-test,random_forest,False,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.7454545454545454,0.1715969060443377
fd219a28accd,qwen3-8b,mathhendrycks-test matscibench-test,random_forest,False,False,max se_sum nll_sum,0.8909090909090909,0.2028866872418535
1f4ebfda2238,qwen3-8b,mathhendrycks-test matscibench-test,random_forest,False,False,se_sum,0.8909090909090909,0.19994046527774278
24d4b097a6de,qwen3-8b,mathhendrycks-test matscibench-test,logistic_regression,True,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.8181818181818182,0.14356655839741406
c3c71bee7498,qwen3-8b,mathhendrycks-test matscibench-test,logistic_regression,True,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.709090909090909,0.17419054813300822
1cabdfef6c5a,qwen3-8b,mathhendrycks-test matscibench-test,logistic_regression,True,True,max se_sum nll_sum,0.9272727272727272,0.19662245398107736
5b5e1a61cc74,qwen3-8b,mathhendrycks-test matscibench-test,logistic_regression,True,True,se_sum,0.9515151515151514,0.19483924269280833
248f208e6b48,qwen3-8b,mathhendrycks-test matscibench-test,logistic_regression,True,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.8181818181818182,0.1436570693254646
6142054639b6,qwen3-8b,mathhendrycks-test matscibench-test,logistic_regression,True,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.709090909090909,0.17418603300143332
87349972ab36,qwen3-8b,mathhendrycks-test matscibench-test,logistic_regression,True,False,max se_sum nll_sum,0.9272727272727272,0.1966361278184205
2a59c506a933,qwen3-8b,mathhendrycks-test matscibench-test,logistic_regression,True,False,se_sum,0.9515151515151514,0.19483924283799894
09845d74bc3d,qwen3-8b,mathhendrycks-test matscibench-test,logistic_regression,False,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.8060606060606059,0.14771187351789153
aa1f426e674c,qwen3-8b,mathhendrycks-test matscibench-test,logistic_regression,False,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.709090909090909,0.17977636101634503
e017b3252fe8,qwen3-8b,mathhendrycks-test matscibench-test,logistic_regression,False,True,max se_sum nll_sum,0.9272727272727272,0.19391553898778274
4cce3f965eed,qwen3-8b,mathhendrycks-test matscibench-test,logistic_regression,False,True,se_sum,0.9515151515151514,0.19314830508194492
b6a32502fb6d,qwen3-8b,mathhendrycks-test matscibench-test,logistic_regression,False,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.8181818181818182,0.13772979700024662
1be268568165,qwen3-8b,mathhendrycks-test matscibench-test,logistic_regression,False,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.709090909090909,0.1730786870770707
f9cdbce33c68,qwen3-8b,mathhendrycks-test matscibench-test,logistic_regression,False,False,max se_sum nll_sum,0.9272727272727272,0.1948158311846771
5d6d0166b3bb,qwen3-8b,mathhendrycks-test matscibench-test,logistic_regression,False,False,se_sum,0.9515151515151514,0.19428476062608704
10d86c4d7b27,qwen3-8b,mathhendrycks-test matscibench-test,neural_network,True,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.8787878787878788,0.19871525673255436
cc8bc29b2b2b,qwen3-8b,mathhendrycks-test matscibench-test,neural_network,True,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.8545454545454544,0.20424908017328547
788663251ab4,qwen3-8b,mathhendrycks-test matscibench-test,neural_network,True,True,max se_sum nll_sum,0.9515151515151514,0.19784391031930776
b42eb6e7388f,qwen3-8b,mathhendrycks-test matscibench-test,neural_network,True,True,se_sum,0.9515151515151514,0.19885438557090582
1bd611845a24,qwen3-8b,mathhendrycks-test matscibench-test,neural_network,True,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.9151515151515152,0.2246387101918112
50f995375741,qwen3-8b,mathhendrycks-test matscibench-test,neural_network,True,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.7454545454545454,0.22159550992633395
05c270b8edd8,qwen3-8b,mathhendrycks-test matscibench-test,neural_network,True,False,max se_sum nll_sum,0.9515151515151514,0.19980954730804146
63543b4990d6,qwen3-8b,mathhendrycks-test matscibench-test,neural_network,True,False,se_sum,0.8909090909090909,0.20242546257844868
d4e0a4b54e2b,qwen3-8b,mathhendrycks-test matscibench-test,neural_network,False,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.8909090909090909,0.20241558844652346
ad650e44a438,qwen3-8b,mathhendrycks-test matscibench-test,neural_network,False,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.8545454545454544,0.20838424856271914
eade3ffc9074,qwen3-8b,mathhendrycks-test matscibench-test,neural_network,False,True,max se_sum nll_sum,0.9272727272727272,0.20029512042608433
069266a3fe93,qwen3-8b,mathhendrycks-test matscibench-test,neural_network,False,True,se_sum,0.9515151515151514,0.2626366382465
d4d7b892f860,qwen3-8b,mathhendrycks-test matscibench-test,neural_network,False,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.8545454545454544,0.20077776903715305
0b1f8b78742f,qwen3-8b,mathhendrycks-test matscibench-test,neural_network,False,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.7454545454545454,0.2238687470039385
654978e071af,qwen3-8b,mathhendrycks-test matscibench-test,neural_network,False,False,max se_sum nll_sum,0.9515151515151514,0.21751986736860446
2cf2373e5fe7,qwen3-8b,mathhendrycks-test matscibench-test,neural_network,False,False,se_sum,0.8909090909090909,0.2381675332268732
bf76ef0852ed,qwen3-8b,gpqa-test olympiadbench-test,random_forest,True,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.6484848484848483,0.24381245699537124
